,filename,size,parse_time,reify_time,mask_time,serialize_time
502,91887.svg,21081,57.61602700022195,161.947250999674,584.6416280000994,39.56184300022869
503,183362.svg,45708,146.32183100002294,41.79180300025109,674.4946129997516,74.07589900003586
504,99193.svg,18294,31.659389000196825,133.9254429999528,560.9795120003582,20.8270260000063
505,97315.svg,36610,101.15807700003643,86.36417299976529,632.74288599996,60.57430999999269
506,34159.svg,48479,191.25601299992923,252.6629500002855,1087.963535000199,102.33516400012377
507,38618.svg,19940,42.657312999835995,95.83641400013221,544.7173329998805,27.081567000095674
508,39753.svg,15592,21.913132000008773,112.33194300029936,531.9161930001428,12.608547999661823
509,114172.svg,20362,31.428705000053014,66.73666599999706,567.4118960000669,22.99652299961963
510,134708.svg,31980,90.48114799998075,38.989134000075865,608.6348379999436,51.4850600002319
511,187405.svg,47492,63.76247400021384,74.08931400004803,601.7983120000281,49.81804999988526
512,59294.svg,13347,35.193466000237095,57.056213000123535,529.7703699998237,21.467743999892264
513,2532.svg,27750,129.54243800004406,42.508522999924025,632.2590839999975,58.770922999883624
514,82707.svg,48964,156.64359200036415,829.005638000126,744.9524069998006,91.7348990001301
515,96035.svg,40695,483.6055910000141,144.96626799973455,790.4066879996208,119.63111099976231
516,14204.svg,15963,37.669558999823494,74.321721999695,553.2329610000488,23.276128999896173
517,136802.svg,33614,87.40490399986811,38.50690700028281,609.7270359996401,53.302963999612984
518,82125.svg,46888,69.18018800024583,356.9533869999759,615.8299910002825,50.316629000008106
519,93409.svg,18677,93.57911300003252,97.28512299989234,630.7973410002887,61.19501900002433
520,68965.svg,14834,42.50831299987112,14.450606999616866,533.9484000000994,23.00514899980044
521,171530.svg,44917,123.71027300014248,40.91602400012562,942.7983319997111,71.11068399990472
522,97164.svg,20265,55.449306999889814,213.85961599980874,573.6426420003227,33.66994599991813
523,9070.svg,16339,62.303776999669935,329.92008099972736,600.3194969998731,37.96836199990139
524,42367.svg,46095,134.33132699992711,412.908184999651,761.9226000001618,82.12383699992643
525,26921.svg,14340,39.34261999984301,166.12459899988608,545.1919759998418,23.329811000166956
526,179481.svg,19456,50.71700400003465,37.95962599997438,543.6053579996951,29.605270000047312
527,114346.svg,24750,59.74069900003087,62.872316999801114,562.7065140001832,34.25789299990356
528,143992.svg,28995,82.99411600000894,37.36692899974514,594.8832180001773,46.67147300006036
529,27587.svg,11288,26.263796999955957,61.96072100010497,524.9301050002941,18.251325000164798
530,106470.svg,39663,47.433879999971396,166.4998060000471,569.3828590001431,31.34270300006392
531,83161.svg,37329,97.72300699978587,79.56740200006607,631.3512939996144,59.30631100000028
532,138420.svg,23555,378.60532800004876,49.170459999913874,567.4970469999607,40.567537999777414
533,165753.svg,12386,21.011964999615884,64.98827199993684,510.72563100024126,12.312719999954425
534,38893.svg,28232,92.15140300011626,268.3448859997952,635.5465249998815,50.26118499972654
535,33199.svg,39970,139.21965500003353,182.446531000096,704.8831279998922,85.83259299985002
536,179281.svg,11022,53.250886000114406,41.8917919996602,538.4319649997451,22.273472000051697
537,74303.svg,16749,34.88999399996828,75.65333999991708,537.0859999998174,23.02153999971779
538,141104.svg,27010,88.13871599977574,189.5765089998349,587.659942999835,38.87351699995634
539,137188.svg,21141,51.27068599995255,91.24783199968078,568.9616059999025,34.42731199993432
540,25507.svg,15701,35.87313600019115,147.35932500025228,538.8210169999184,26.055844999973488
541,117819.svg,19875,47.16073500003404,89.62066699996285,578.3886510002958,31.573277000006783
542,19305.svg,32377,178.86597699998674,126.59925399975691,613.9031709999472,53.802805000032095
543,102757.svg,37598,80.98645500012935,31.78592699987348,597.0203430001675,47.08604400002514
544,82300.svg,22470,413.2085209998877,166.88630399994508,646.9299559998944,58.548634000089805
545,47548.svg,47461,141.96001500022248,97.71852900030353,720.4040619999432,86.48212600019178
546,199261.svg,11145,18.975068999679934,20.131857999786007,501.8868229999498,13.47776399961731
547,65467.svg,10895,49.44642999998905,31.371377000141365,529.7356959999888,21.305177000158437
548,148168.svg,45739,161.61033600019437,118.44188999975813,706.2272800003484,83.76745199984725
549,36792.svg,36854,113.65851099981228,74.75916600014898,640.1531820001765,62.75645900041127
550,122225.svg,46286,71.14897599967662,364.16500999985146,596.3363649998428,43.06048299986287
551,11048.svg,31188,73.10485999960292,243.36417700033053,630.6009810000432,51.787149000119825
552,144323.svg,30737,63.09142999998585,74.05165299996952,905.1881649997995,46.93385800010219
553,88781.svg,10798,21.587638999790215,83.94703100020706,509.5809750000626,14.139240999611502
554,76056.svg,37144,54.50069900007293,146.05871599997045,567.5439259998711,32.36378599967793
555,14717.svg,32503,60.86479600025996,173.63690799993492,592.7473649999229,36.36454200022854
556,189308.svg,30814,71.77072700005738,214.22735899977852,595.6114499999785,44.23418299984405
557,187276.svg,40748,104.41165499969429,184.27586600000723,643.618177999997,64.20001800006503
558,152808.svg,27430,79.0006639999774,83.21742600037396,607.8262450000693,46.7519160001757
559,199964.svg,31370,59.73867500006236,50.43077500022264,569.7855879998315,39.27303000000393
560,5184.svg,33852,84.25698399969406,431.62987699997757,660.4170390000945,57.71222800012765
561,100855.svg,24679,60.47235699998055,45.02537400003348,574.6557610000309,36.204880999775924
562,7407.svg,19608,55.24450099983369,577.9621779997797,597.3666959998809,39.58626900021045
563,6394.svg,12302,52.41537200026869,67.06037599997217,551.6259650003121,23.58929000001808
564,139834.svg,17226,51.71031400004722,87.79815399975632,556.7221229998722,30.860203999964142
565,81872.svg,22744,30.542145000254095,94.37575299989476,539.1445770001155,20.354185999622132
566,118671.svg,13894,57.138728000154515,112.09985499999675,546.7109880000862,30.787127000166947
567,8598.svg,33767,451.8135120001716,128.4485979999772,665.0360480002746,68.11463100029869
568,71018.svg,20719,47.67390199958754,129.56242599966572,541.7900689999442,27.71558200038271
569,158876.svg,27922,119.23208899997917,191.99874100013403,683.935374000157,68.8039189999472
570,23279.svg,46845,72.52510799980882,116.5270229998896,610.973212999852,51.52190899980269
571,45143.svg,47549,137.66630899999655,89.26403499981461,704.9138359998324,82.37783499998841
572,140504.svg,46839,138.1963970002289,0.7358660000136297,702.6149959997383,85.41326199974719
573,99391.svg,34876,101.37049700006173,387.4493540001822,599.0083980000236,48.89408999997613
574,76108.svg,44008,169.20903800019005,77.15393599983145,691.9867180004076,80.3256600001987
575,164080.svg,25557,91.99813500026721,43.49482099996749,604.4220539997696,49.29419400014012
576,29684.svg,23593,22.146231000078842,2078.923425999619,539.8721269998532,26.950930999646516
577,20860.svg,40637,76.36512099998072,441.3856119999764,618.8479339998594,50.957666999693174
578,4393.svg,32003,97.66721200003303,251.75810600012483,657.7829469997596,59.17595600021741
579,98937.svg,21061,41.19813500028613,156.9716700000754,590.127591000055,26.07629399972211
580,18032.svg,30002,42.25330200006283,179.0324899998268,565.4702599999837,28.96423299989692
581,9067.svg,20213,98.98519499984104,52.746065000064846,595.8900639998319,41.753381000035006
582,187770.svg,40238,105.77141600015239,178.54684499980067,668.3239200001481,62.042975000167644
583,94183.svg,36883,110.91851000037423,155.68209000002753,668.7960290000774,65.76642799973342
584,65310.svg,42571,97.87369099967691,109.91400800003248,613.0048199997873,51.885584999581624
585,129798.svg,28573,86.10739999994621,100.55036199992173,620.0872590002291,53.7110219997885
586,186707.svg,15900,29.052370000044903,96.36361700040652,518.2687870001246,16.064717000062956
587,102909.svg,23236,51.387707000230876,84.18349599969588,567.5654560000112,34.53928299995823
588,29092.svg,44339,67.87610199990013,429.4267779996517,607.1532480000315,44.719135999912396
589,189992.svg,48693,131.1723680000796,125.20987700008845,690.9092690002581,82.60841999981494
590,113329.svg,10036,11.555384000075719,43.461968999963574,492.73266199998034,6.470216000252549
591,118916.svg,48362,124.8003460000291,124.56344000020181,1028.8551270000426,79.20436799986419
592,130459.svg,18237,54.505237999819656,81.04876200013678,579.097486000137,35.6634709996797
593,185460.svg,13698,19.76490599963654,150.3188599999703,519.07571799984,13.701998000215099
594,20691.svg,14239,61.520161000316875,107.12331200011249,539.2324220001683,24.730618999910803
595,105807.svg,17682,40.343766000205505,56.17306900012409,557.8354700001,25.4146369998125
596,23351.svg,17157,27.01860899969688,169.36143600014475,529.6745499999815,18.978114999754325
597,95455.svg,34553,64.85758700000588,820.083312999941,617.8315709998969,45.611015999838855
598,130140.svg,49362,138.38217700003952,259.4816229998287,735.5170360001466,83.89510300003167
599,196246.svg,17181,44.343499000206066,74.35152800007927,539.4099559998722,26.599508999879617
600,6680.svg,10639,29.308380999736983,131.35327800000596,524.1138370001863,19.059878999996727
601,198849.svg,25748,60.256910999669344,361.19078799993076,575.8822610000607,36.34424300025785
602,132438.svg,24952,81.45731200011141,27.33591600008367,591.0510910002813,45.80864899980952
603,162205.svg,24262,33.88074299982691,239.16329399980896,530.2767140001379,21.757498999704694
604,68889.svg,15222,49.835192000045936,41.42684599992208,550.659443999848,31.433803999789234
605,141595.svg,27994,70.39451500031646,86.22978999983388,563.5392929998488,36.60102599997117
606,41905.svg,47260,146.0288399998717,99.71424799960005,710.6505510000716,85.88684400001512
607,165961.svg,22857,52.35327599984885,209.17692600005466,600.2376329997787,33.5359430000608
608,174681.svg,49635,148.0366910000157,46.67439900003956,685.2596280000398,81.16727600008744
609,86402.svg,34996,48.93026899981123,173.1718109999747,585.3180030003386,33.187606999945274
610,186072.svg,31769,59.53200599969932,427.1803470001032,602.1490530001756,40.626599000006536
611,202165.svg,17978,40.23251600028743,103.19031499966513,543.6088249998647,26.65753900009804
612,186380.svg,41171,85.39112099970225,174.23380200034444,644.2016669998338,61.496976999933395
613,131858.svg,15775,32.87708300013037,84.21653899995363,539.2890580001222,19.239256999753707
614,151184.svg,19517,51.71837899979437,124.5408579998184,581.7935239997496,32.78596100017239
615,4869.svg,43977,92.9430749997664,195.11517099999764,920.7980750002207,48.78217899977244
616,96155.svg,45037,99.73565800009965,170.89729799999986,626.5312260002247,60.83820599997125
617,103743.svg,39391,47.22090899986142,97.30480999996871,438.37093399997684,31.341320000137785
618,131923.svg,41813,107.10458799985645,132.9092689998106,694.5618579998154,74.60162899997158
619,34911.svg,23424,75.99516399977801,27.873528999862174,586.0791659997631,42.980272000022524
620,12035.svg,22502,49.758949000079156,217.05074600004082,564.8238120002134,32.09483900036503
621,109960.svg,28716,165.92003400000976,217.52618200025609,1023.8378160001957,83.80545399995754
622,149808.svg,37019,98.80607700006294,205.54023699969548,657.339071000024,67.41678700018383
623,158137.svg,33923,98.91715599997042,30.64905600012935,615.9150510002291,52.68623200026923
624,5920.svg,32180,95.73560399985581,278.1868330002908,668.8592890000109,63.77776299996185
625,16224.svg,20520,126.9090480000159,99.93914100004986,656.6102480001064,68.81190400008563
626,154450.svg,21261,31.67905600002996,202.71995499979312,541.455288999714,20.92455100000734
627,126676.svg,18614,55.92157599994607,70.17269800007853,558.8664820002123,33.689753000089695
628,90260.svg,32148,67.77156500038473,111.1672790002558,620.5119789997298,42.85076799988019
629,85110.svg,47608,105.98916699973415,383.68492499967033,666.5747760002887,72.0260979996965
630,113041.svg,38300,107.72194999981366,131.206130999999,673.1312550000439,70.31497499974648
631,113072.svg,37605,84.81797100012045,396.9110160001037,624.1479870000148,53.26912999998967
632,202138.svg,17655,48.79452199975276,99.24374100000932,543.3764880003764,26.55218000018067
633,34323.svg,10451,17.131555999640113,45.72788600034983,499.0151040001365,10.407250999833195
634,61715.svg,36340,84.67352900015612,234.53219200018793,624.4486030000189,54.20366999987891
635,72126.svg,46371,71.67634000006728,218.33312200033106,626.5643490000912,51.50486699994872
636,196269.svg,18958,9.162517000277148,13.528319999750238,507.5914770000054,2.8417819999049243
637,128852.svg,11690,31.656673999805207,19.539240999620233,515.0864639999782,14.620085999922594
638,152723.svg,12100,25.58900599979097,74.72458100028234,519.3940369999837,17.620356999941578
639,156385.svg,19332,38.02773400002479,191.92774799967083,547.6098099998126,27.10194600012983
640,89401.svg,12651,20.872392000001128,73.05001699978675,518.3662509998612,14.567256999725942
641,37557.svg,13464,24.17220699999234,99.31498499963709,524.703898000098,17.61865399976159
642,102829.svg,46735,97.18502399982754,108.20629199997711,666.7080869997335,64.7905300002094
643,146301.svg,35875,108.31620899989503,197.8809900001579,668.571286000315,63.71981299980689
644,85872.svg,15673,26.26860600003056,90.41390099991986,524.8647109997364,16.035683000154677
645,190607.svg,33642,103.00723000000289,50.95859899984134,621.0988240000006,56.74446600005467
646,134245.svg,22824,68.54332800003249,58.545898999909696,587.0685499999126,39.43102599987469
647,38242.svg,20160,38.039305999973294,218.1241170001158,535.4589450003004,19.933344000037323
648,176184.svg,45587,58.10517899999468,713.8707459998841,605.329654000343,43.09729200031143
649,2643.svg,25452,154.02671300034854,74.68826200010881,631.5754460001699,52.77018100014175
650,79360.svg,29120,36.62790699991092,152.63853799979188,555.3492369999731,26.604518000112876
651,92543.svg,28269,88.12656200007041,268.1692760002079,637.6627009999538,52.49353899989728
652,180084.svg,38845,121.62991500008502,141.1428269998396,689.4229899999118,76.74356300003637
653,32465.svg,36093,93.00918899998578,332.3488150003868,665.2707099997315,61.41073500020866
654,155296.svg,14893,29.869787999814434,54.21524200028216,522.6578339998014,19.24815399979707
655,170796.svg,49304,119.89811300009023,78.65847999983089,692.5731229998746,78.67604300008679
656,32492.svg,13129,20.389993999742728,52.93545199992877,507.0152120001694,13.382555000134744
657,199221.svg,13604,29.39048600001115,184.5470859998386,524.2565660000764,19.15651999979673
658,136608.svg,24090,69.24387799972465,66.51601000021401,607.5702429998273,40.53439499966771
659,7344.svg,37180,85.20764499962752,287.6384349997352,663.4586770001079,57.682992999616545
660,51590.svg,49975,112.49832600014997,168.06182700020145,664.2251709999982,68.54260699992665
661,67338.svg,39536,130.4534229998353,133.68169400018814,687.4764939998386,74.74275499998839
662,3011.svg,42180,94.28760699984196,207.0327780002117,673.7181910002619,65.9939770002893
663,134897.svg,36521,54.74758500031385,141.16007899974647,581.4032590001261,38.73144899989711
664,111494.svg,24180,73.6518700000488,177.5018469998031,594.9624780000704,44.016743000156566
665,89112.svg,31494,47.29117099986979,467.8067350000674,568.3306480000283,29.875088000153482
666,188148.svg,44183,116.85082299982241,188.23728699999265,665.6792600001609,70.56081900009303
667,197883.svg,29180,36.04411700007404,17.792611999993824,550.0850529997479,32.66509400009454
668,68962.svg,22034,75.7406840002659,46.20877200022733,602.8252860000975,47.92079700018803
669,198836.svg,19171,30.83702000003541,34.43913499995688,530.967875999977,36.07715999987704
670,142776.svg,28105,83.46199700008583,40.37452400007169,595.2605089996723,46.373150999897916
671,18233.svg,12241,21.174973000142927,93.97875499962538,517.1621940003206,14.208420999693772
672,3448.svg,46718,138.21985100003076,434.17584200005876,763.5708739999245,94.09219899998789
673,98515.svg,15049,46.21709799994278,152.07884499977808,568.5790150000685,30.259032000230945
674,113356.svg,33362,124.51748300009058,53.99037900042458,968.3219150001605,70.95492000007653
675,27567.svg,33967,82.3788269999568,79.40154900006746,609.1378959999929,49.25090300002921
676,3956.svg,24899,80.77009699991322,118.58959900018817,651.3297629999215,46.096339999621705
677,44965.svg,17455,34.72646599993823,41.024808999736706,535.8259959998577,21.842618999926344
678,131790.svg,13081,23.742807999951765,80.36042499998075,517.70844199973,14.960086999963096
679,150042.svg,20774,39.83513699995456,165.55715100003,555.0915019998683,27.801643000202603
680,81412.svg,22239,27.793057000053523,100.0077900002907,524.4168280000849,18.757158999960666
681,129785.svg,26092,40.19653900013509,199.81043400002818,567.4770400000853,26.659693000055995
682,30489.svg,46546,108.90115100028197,69.22326900030384,655.846670000301,69.68460799998866
683,62480.svg,18189,52.13176799998109,17.34750300011001,547.4125589998948,28.907717000038247
684,115009.svg,34741,176.24424799987537,222.29426200010494,1062.7782990000014,93.6692119998952
685,21010.svg,33420,53.99015800003326,351.561251000021,613.1729560001986,38.56024600008823
686,3369.svg,31430,93.52960999967763,139.04446500009726,675.9995770003115,63.03341100010584
687,177342.svg,19577,47.84372199992504,92.31505100024151,577.3431019997588,34.51422599982834
688,27352.svg,24450,41.22829100015224,97.51328199990894,565.3183240001454,27.65826399991056
689,91249.svg,33548,66.9119059998593,115.74621400040996,620.6913369996983,44.9205259997143
690,52773.svg,43578,147.86862399978418,97.67112000008638,692.8581500001201,79.51092599978438
691,49276.svg,39686,70.99426499962647,921.4376599998104,610.0054700000328,49.58367900007943
692,13872.svg,17064,37.96033700018597,49.087073000009696,538.6118730002636,23.852675999933126
693,107433.svg,28641,40.70333300023776,283.18204200013497,560.921853000309,30.531634999988455
694,190771.svg,26964,55.8426679999684,40.01563800011354,564.6253290001368,34.989441000107036
695,81975.svg,38771,71.66752300008739,156.08682299989596,595.7599789999222,40.85329500003354
696,93176.svg,47813,449.90782300010324,249.7142070001246,748.8791430000674,74.78639700002532
697,102449.svg,21205,73.53710400002456,121.74081300008766,612.1358129998953,42.46582200039484
698,193066.svg,41759,79.45748500014815,292.90518500010876,627.6149469999837,55.260581000311504
699,186449.svg,42790,96.11363600015466,197.1614949998184,651.384366000002,61.409271999764314
700,116668.svg,24864,53.3990740000263,64.20738199994958,551.8512789999477,29.886520000218297
701,100615.svg,44206,116.78657200036469,116.14159800001289,647.6196749999872,63.940688999991835
702,195180.svg,17388,51.24088999991727,95.61288300028536,546.4880879999328,26.45201099994665
703,29222.svg,41479,78.10855499974423,213.7806969999474,624.1363449998971,50.73290399968755
704,150665.svg,36837,60.704204000103346,83.99016200019105,623.6706680001589,56.79311699987011
705,144040.svg,40518,110.4711769999085,55.25691499997265,653.3905839996805,67.5629120000849
706,51002.svg,22546,62.44240700016235,105.65433600004326,599.210808999942,35.64910300019619
707,64848.svg,34302,97.4523169998065,241.8686199998774,660.9462360001999,64.0403669999614
708,76900.svg,16618,29.134353999779705,109.95157900015329,523.3630230000017,18.795770999986416
709,64405.svg,27679,60.64916000013909,77.84160099981818,574.970502999804,38.21189100017364
710,58690.svg,46449,122.03405599984762,156.84782700009237,675.9029749996444,75.10118999971382
711,148621.svg,16679,49.345780999829,82.11566199997833,573.9089339999737,29.65305999987322
712,95464.svg,40080,42.21623199964597,291.9527209996886,582.9661930001748,29.260190000059083
713,49573.svg,11386,14.49330800005555,64.08770699999877,527.1557460000622,9.153990999948292
714,43170.svg,20950,25.015294999775506,79.49882299999445,519.7372530001303,16.276436000225658
715,78256.svg,32923,105.63180300005115,1.6732909998609102,612.9017260000182,53.430965000188735
716,188398.svg,21311,44.53609199981656,99.83367299992096,555.5268220000471,29.86625199991977
717,158816.svg,44560,194.56354199974157,921.9386129998384,887.5699619998159,114.77406200037876
718,103049.svg,31259,83.79307099994548,141.5267100001074,638.9823270001216,58.66018400001849
719,200822.svg,34931,79.1768660001253,53.53373899970393,592.3236769999676,45.66563900016263
720,148532.svg,45659,77.13998999997784,36.56550999994579,634.8067420003645,62.27125600025829
721,52465.svg,32352,131.87688500011063,87.18012000008457,663.151929000378,69.24475000005259
722,179076.svg,47862,504.3831859998136,65.13666199998625,740.4734619999545,98.75228600003538
723,168504.svg,30655,143.15232199987804,176.74671599979774,720.205256999634,86.68016899991926
724,176010.svg,32106,56.83622900005503,226.09816700014562,585.0442870000734,39.354864000415546
725,66110.svg,29619,89.55002399989098,161.33171199999197,665.2554120000786,59.97152400004779
726,193627.svg,48198,88.57297400027164,401.7576139999619,649.9580189997687,60.69359399998575
727,36677.svg,13171,35.596725000232254,149.86394199968345,558.5647829998379,21.969508999973186
728,16463.svg,20735,46.42947799993635,79.90712199989503,572.1922699999595,30.147230999773456
729,53594.svg,11413,43.811898000058136,31.34771199984243,543.9919370001007,26.251633000356378
730,14683.svg,37875,64.95436900013374,343.0342300002849,618.3169249998173,41.752068999812764
731,3215.svg,48863,128.71876600001997,502.9870850003135,750.2934660001301,84.84593299999688
732,27940.svg,49214,111.82847400004903,199.34856500003661,675.5749479998485,73.04420599984951
733,116186.svg,11109,45.209961000182375,54.72361900001488,540.3291779998654,24.3569250001201
734,147747.svg,17005,31.42047899973477,154.41773900010958,530.1748929996393,20.602084000074683
735,96131.svg,34228,63.21195700002136,106.8382250000468,582.0129470002939,39.44842000009885
736,181679.svg,23087,48.973629999636614,71.00080700001854,585.7890900001621,37.24538999995275
737,124902.svg,37318,60.98785799986217,152.5679950000267,610.4992099999436,47.27591200025927
738,154885.svg,17840,29.202992000136874,191.77672299974802,529.083566999816,18.975310000314494
739,41594.svg,46426,88.23918400003095,463.94305800004076,638.3978459998616,53.63980800029822
740,116200.svg,26006,105.28165300002001,61.1861620000127,650.7499710000957,66.81243799994263
741,168203.svg,44138,462.35556700003144,55.448305000027176,667.3031279997303,72.39459200036436
742,5936.svg,16576,45.3721469998527,60.815323000042554,563.1282590002229,32.04939400029616
743,15933.svg,12554,17.561856999691372,83.14456900006917,507.2330520001742,12.32964200016795
744,178099.svg,44807,132.5631169997905,6.782495000152267,755.8216890001859,73.1748719999814
745,196652.svg,33706,110.4374149999785,81.94465899987335,634.6526020001875,56.91426599969418
746,115362.svg,12215,29.176552999615524,40.89466400000674,523.3757470000455,18.92985399990721
747,112148.svg,22312,31.605717999809713,136.03186000000278,541.7749399998684,20.97647800019331
748,85537.svg,17255,27.795130999948015,105.2170620000652,531.1235290000695,18.782476000069437
749,105494.svg,39330,280.3895530000773,299.697278000167,1203.3809180002208,131.31013700012772
750,159077.svg,19795,40.85984799985454,109.21702599989658,567.106712000168,27.842591000080574
751,44720.svg,23999,51.92106100003002,209.8491029996694,555.9402910002973,27.41826100009348
752,109959.svg,35886,211.27716099999816,294.0893350000806,814.322132000143,103.0522649998602
753,181839.svg,39747,52.87525799985815,366.8377839999266,584.9187899998469,35.10588100016321
754,106202.svg,44632,87.43833700009418,129.05499999988024,640.6450790000235,59.30156200020065
755,68684.svg,24834,78.90716800011432,81.52666200021486,600.4575879996992,48.2954819999577
756,30767.svg,39183,81.33499099994879,240.23602399984156,632.5530479998633,56.066318999910436
757,52641.svg,33561,402.59578199993484,326.5696899998147,591.9546019999871,38.7602330001755
758,101044.svg,25414,42.017277000013564,192.13810400015063,592.763986999671,26.398279999739316
759,151050.svg,11243,83.59217300039745,66.34290400006648,532.3065269999461,17.357962999994925
760,192403.svg,19041,52.56513399990581,18.351854999764328,551.8748929998765,31.784304000211705
761,117586.svg,13780,38.96763300008388,13.393024999913905,526.1471170001641,21.939541999927314
762,18031.svg,10157,15.504813000006834,64.50528300001679,504.6672899998157,10.52209799991033
763,184500.svg,20585,58.37989600013316,18.262496999795985,557.8656870002305,32.93463099998917
764,171464.svg,29484,82.0136690003892,56.98693199974514,613.2214070003101,54.88433199980136
765,194260.svg,32983,78.89823200002866,145.296880999922,874.3623249997654,46.86888500009445
766,98974.svg,39778,163.89778500024477,148.5658980000153,645.8837360000871,63.56671599996844
767,151422.svg,32526,59.55472899995584,96.78959999973813,581.3724009999532,36.614732000089134
768,28938.svg,35246,89.02101700005005,131.30440700024337,628.1680389997746,58.50795699961964
769,116541.svg,18849,53.508300999965286,69.14641499997742,573.369898999772,32.23539400005393
770,140036.svg,14735,36.721052000302734,66.26382500007821,841.4156919998277,24.827472000197304
771,74072.svg,41569,85.06959500027733,143.894740000178,682.4452579999161,64.95725400009178
772,103148.svg,13305,21.818314000029204,86.22171500019249,509.7240350000902,13.69989299973895
773,187678.svg,40023,107.31819000011456,107.57317999969018,649.9957900000481,64.31888199995228
774,32460.svg,43076,110.05878100013433,418.308906999755,707.106135000231,74.76819300018178
775,82468.svg,30295,63.45279099969048,129.3797209996228,623.1181369998922,49.26707200002056
776,21289.svg,39906,81.50956000008591,306.0360770000443,600.9242570003153,41.51686499972129
777,179504.svg,27224,67.30459500022334,158.95369300005768,586.7612609999924,38.28884599988669
778,174920.svg,30246,59.07277100004649,101.09620000002906,614.403012999901,45.440725999924325
779,29409.svg,23756,49.53442600026392,259.24710099980075,577.0540980001897,32.392058999903384
780,186529.svg,35306,84.23771799971291,228.9650759998949,942.651515000307,56.46096200007378
781,187833.svg,42084,107.87465800012797,185.0018629997976,655.5808289999732,65.75000700013334
782,190574.svg,48267,104.45238100010101,318.8527659999636,719.7639760001948,71.54021299993474
783,65728.svg,13585,21.305407999989256,46.168686999862985,507.5262050004312,12.68867799990403
784,130208.svg,12337,16.96790799996961,137.3472169998422,503.2717720000619,10.75086899982125
785,68117.svg,46053,65.356115999748,183.3923720000712,602.6948609996907,44.328029999633145
786,80339.svg,47328,128.90596000033838,46.4351590003389,677.1314590000657,74.7953029999735
787,194873.svg,34663,69.03642700035562,72.55956300014077,640.5616020001617,49.773135999657825
788,200228.svg,29663,67.90241199996672,125.75218999973004,897.251026000049,39.23110000005181
789,191722.svg,40432,94.5656910002981,243.75185700000657,647.8718300004402,62.97158400002445
790,195047.svg,19036,33.69704700025977,192.13241299985384,541.2156769998546,22.583515000405896
791,28031.svg,32836,42.8500959997109,123.47293599987097,561.2840349999715,29.521462000047904
792,155255.svg,26327,62.191164000068966,87.33216700011326,598.9848740000525,41.97854500034737
793,50226.svg,38681,120.69541500022751,35.05172899986064,640.0428239999201,62.370671999815386
794,128823.svg,45249,147.51346499997453,156.2060979999842,731.3901130000886,87.55860300016138
795,195186.svg,34276,67.59796799997275,292.63448500023514,608.1713650000893,47.67850999996881
796,142529.svg,41363,119.11458700024014,75.47204899992721,676.1650489997919,71.86245999992025
797,155951.svg,25256,93.80604000034509,87.16284799993446,611.2828059999629,53.15933399970163
798,151342.svg,38082,72.76365699999587,92.11572599997453,636.4712669997061,55.61529899978268
799,143010.svg,29878,59.946295999907306,107.52163300003303,612.4575589997221,45.06213300010131
800,15187.svg,35758,58.20806200017614,130.2472850002232,577.5100470000325,35.653562000334205
801,20484.svg,41519,106.29029399979117,225.59167300005356,657.2963809999237,63.41567099980239
802,167173.svg,48058,136.0103199999685,40.455415999986144,642.5885789999484,60.25666100003946
803,94578.svg,49735,200.02435700007482,241.36746599970138,833.4215760000916,123.80299699998432
804,202090.svg,47712,95.8899349998319,60.93879599984575,627.5023550001606,58.62249400024666
805,101656.svg,32641,90.95183399995221,345.23965499965925,676.7211059996043,52.051096000013786
806,36091.svg,15516,36.04397800017978,36.78675600031056,533.2786180001676,23.164328999882855
807,54905.svg,18991,47.020260999943275,81.06477199999063,575.5624080002235,31.400580999616068
808,95803.svg,23450,45.3657650000423,167.4040990001231,563.8842029998159,32.004910000068776
809,33245.svg,10229,22.824348000085593,66.43505800002458,516.0177679999833,14.713180999933684
810,179395.svg,28390,86.42921499995282,26.888012000199524,600.7302099997105,47.325003999958426
811,47375.svg,49247,458.836490000067,46.94991799988202,685.4712370000016,81.64993400032472
812,99737.svg,14614,27.329202999681,67.62778499978594,526.2673330003054,17.47601500028395
813,25617.svg,20017,36.94495399986408,108.56690199989316,537.2276260000035,24.09749600019495
814,98084.svg,23700,66.97119699992982,370.7723749998877,599.7394239998357,41.783698000017466
815,22229.svg,24627,109.95954400004848,63.16208299995196,589.7992430000158,41.96678200014503
816,198216.svg,48508,138.16315400026724,193.64741700019295,690.8628820001468,81.84245700022075
817,32584.svg,40329,116.23935200032065,345.2224729999216,1060.9220129999812,90.39917300015077
818,161297.svg,29890,70.19326599993292,66.65484199993443,575.4376529998808,37.675891000162665
819,6314.svg,10834,25.804160999996384,65.73448800008919,525.189352000325,18.086615999891364
820,186391.svg,18491,45.89864900026441,52.83237799994822,545.0410220000776,27.1341359998587
821,163910.svg,16299,43.212770000081946,66.19443500039779,549.5943779997106,23.571585999889066
822,12513.svg,20416,44.6182570003657,174.87708399994517,565.7358600001317,24.669213999914064
823,188411.svg,21185,57.07610100034799,65.0789530000111,557.8794929997457,31.867601000158174
824,11254.svg,10284,26.743870999780484,116.67396099983307,549.3694550000328,17.236062999927526
825,101778.svg,48143,131.21519800006354,160.85287000032622,705.7074010003817,77.52057699963188
826,92067.svg,43635,115.46348999991096,307.872223999766,715.0471619997916,75.56098599980032
